"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"12","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecuteResultHandler.java","3","61","The method 'onProcessFailed(ExecuteException)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"13","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecuteResultHandler.java","3","61","The method 'onProcessFailed(ExecuteException)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"14","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecuteResultHandler.java","3","61","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"15","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecuteResultHandler.java","3","73","The method 'getException()' has a NCSS line count of 4.","Design","NcssCount"
"16","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecuteResultHandler.java","3","73","The method 'getException()' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"17","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecuteResultHandler.java","3","73","The method 'getException()' has a cyclomatic complexity of 3.","Design","CyclomaticComplexity"
"18","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecuteResultHandler.java","3","73","The method 'getException()' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"19","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecuteResultHandler.java","3","88","The method 'getExitValue()' has a NCSS line count of 4.","Design","NcssCount"
"20","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecuteResultHandler.java","3","88","The method 'getExitValue()' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"21","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecuteResultHandler.java","3","88","The method 'getExitValue()' has a cyclomatic complexity of 3.","Design","CyclomaticComplexity"
"22","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecuteResultHandler.java","3","88","The method 'getExitValue()' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"23","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecuteResultHandler.java","3","102","The method 'hasResult()' has a NCSS line count of 2.","Design","NcssCount"
"24","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecuteResultHandler.java","3","102","The method 'hasResult()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"25","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecuteResultHandler.java","3","102","The method 'hasResult()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"26","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecuteResultHandler.java","3","118","The method 'waitFor()' has a NCSS line count of 3.","Design","NcssCount"
"27","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecuteResultHandler.java","3","118","The method 'waitFor()' has a cognitive complexity of 1, current threshold is 1","Design","CognitiveComplexity"
"28","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecuteResultHandler.java","3","118","The method 'waitFor()' has a cyclomatic complexity of 2.","Design","CyclomaticComplexity"
"29","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecuteResultHandler.java","3","118","The method 'waitFor()' has an NPath complexity of 2, current threshold is 1","Design","NPathComplexity"
"30","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecuteResultHandler.java","3","138","The method 'waitFor(long)' has a NCSS line count of 4.","Design","NcssCount"
"31","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecuteResultHandler.java","3","138","The method 'waitFor(long)' has a cognitive complexity of 2, current threshold is 1","Design","CognitiveComplexity"
"32","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecuteResultHandler.java","3","138","The method 'waitFor(long)' has a cyclomatic complexity of 3.","Design","CyclomaticComplexity"
"33","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecuteResultHandler.java","3","138","The method 'waitFor(long)' has an NPath complexity of 3, current threshold is 1","Design","NPathComplexity"
"34","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecuteResultHandler.java","3","138","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"1","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecutor.java","3","48","A value of 9 may denote a high amount of coupling within the class (threshold: 1)","Design","CouplingBetweenObjects"
"2","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecutor.java","3","48","Possible God Class (WMC=65, ATFD=11, TCC=10.390%)","Design","GodClass"
"3","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecutor.java","3","48","The class 'DefaultExecutor' has a NCSS line count of 144 (Highest = 49).","Design","NcssCount"
"4","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecutor.java","3","48","The class 'DefaultExecutor' has a total cyclomatic complexity of 65 (highest 22).","Design","CyclomaticComplexity"
"5","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecutor.java","3","48","This class has 16 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"6","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecutor.java","3","84","The constructor 'DefaultExecutor()' has a NCSS line count of 6.","Design","NcssCount"
"7","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecutor.java","3","84","The constructor 'DefaultExecutor()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"8","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecutor.java","3","84","The constructor 'DefaultExecutor()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"9","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecutor.java","3","95","The method 'getStreamHandler()' has a NCSS line count of 2.","Design","NcssCount"
"10","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecutor.java","3","95","The method 'getStreamHandler()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"11","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecutor.java","3","95","The method 'getStreamHandler()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"12","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecutor.java","3","102","The method 'setStreamHandler(ExecuteStreamHandler)' has a NCSS line count of 2.","Design","NcssCount"
"13","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecutor.java","3","102","The method 'setStreamHandler(ExecuteStreamHandler)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"14","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecutor.java","3","102","The method 'setStreamHandler(ExecuteStreamHandler)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"15","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecutor.java","3","102","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"16","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecutor.java","3","109","The method 'getWatchdog()' has a NCSS line count of 2.","Design","NcssCount"
"17","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecutor.java","3","109","The method 'getWatchdog()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"18","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecutor.java","3","109","The method 'getWatchdog()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"19","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecutor.java","3","116","The method 'setWatchdog(ExecuteWatchdog)' has a NCSS line count of 2.","Design","NcssCount"
"20","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecutor.java","3","116","The method 'setWatchdog(ExecuteWatchdog)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"21","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecutor.java","3","116","The method 'setWatchdog(ExecuteWatchdog)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"22","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecutor.java","3","116","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"23","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecutor.java","3","123","The method 'getProcessDestroyer()' has a NCSS line count of 2.","Design","NcssCount"
"24","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecutor.java","3","123","The method 'getProcessDestroyer()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"25","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecutor.java","3","123","The method 'getProcessDestroyer()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"26","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecutor.java","3","130","The method 'setProcessDestroyer(ProcessDestroyer)' has a NCSS line count of 2.","Design","NcssCount"
"27","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecutor.java","3","130","The method 'setProcessDestroyer(ProcessDestroyer)' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"28","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecutor.java","3","130","The method 'setProcessDestroyer(ProcessDestroyer)' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"29","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecutor.java","3","130","Avoid long parameter lists (1 parameters - threshold is 1).","Design","ExcessiveParameterList"
"30","org.apache.commons.exec","/Users/grantnelson/go/src/github.com/apache/commons-exec/src/main/java/org/apache/commons/exec/DefaultExecutor.java","3","137","The method 'getWorkingDirectory()' has a NCSS line count of 2.","Design","NcssCount"
