"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"56","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValueTest.java","3","208","The method 'testShortOptionalArgValues()' has a NCSS line count of 9.","Design","NcssCount"
"57","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValueTest.java","3","208","The method 'testShortOptionalArgValues()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"58","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValueTest.java","3","208","The method 'testShortOptionalArgValues()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"59","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValueTest.java","3","222","The method 'testShortOptionalArgValuesWithOption()' has a NCSS line count of 9.","Design","NcssCount"
"60","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValueTest.java","3","222","The method 'testShortOptionalArgValuesWithOption()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"61","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValueTest.java","3","222","The method 'testShortOptionalArgValuesWithOption()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"62","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValueTest.java","3","236","The method 'testLongOptionalArgValues()' has a NCSS line count of 9.","Design","NcssCount"
"63","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValueTest.java","3","236","The method 'testLongOptionalArgValues()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"64","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValueTest.java","3","236","The method 'testLongOptionalArgValues()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"65","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValueTest.java","3","250","The method 'testLongOptionalArgValuesWithOption()' has a NCSS line count of 9.","Design","NcssCount"
"66","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValueTest.java","3","250","The method 'testLongOptionalArgValuesWithOption()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"67","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValueTest.java","3","250","The method 'testLongOptionalArgValuesWithOption()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"68","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValueTest.java","3","264","The method 'testShortOptionalNArgValues()' has a NCSS line count of 11.","Design","NcssCount"
"69","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValueTest.java","3","264","The method 'testShortOptionalNArgValues()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"70","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValueTest.java","3","264","The method 'testShortOptionalNArgValues()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"71","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValueTest.java","3","280","The method 'testShortOptionalNArgValuesWithOption()' has a NCSS line count of 11.","Design","NcssCount"
"72","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValueTest.java","3","280","The method 'testShortOptionalNArgValuesWithOption()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"73","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValueTest.java","3","280","The method 'testShortOptionalNArgValuesWithOption()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"74","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValueTest.java","3","296","The method 'testLongOptionalNArgValues()' has a NCSS line count of 10.","Design","NcssCount"
"75","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValueTest.java","3","296","The method 'testLongOptionalNArgValues()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"76","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValueTest.java","3","296","The method 'testLongOptionalNArgValues()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"77","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValueTest.java","3","314","The method 'testLongOptionalNArgValuesWithOption()' has a NCSS line count of 10.","Design","NcssCount"
"78","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValueTest.java","3","314","The method 'testLongOptionalNArgValuesWithOption()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"79","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValueTest.java","3","314","The method 'testLongOptionalNArgValuesWithOption()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"1","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValuesTest.java","3","29","A value of 3 may denote a high amount of coupling within the class (threshold: 1)","Design","CouplingBetweenObjects"
"2","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValuesTest.java","3","29","The class 'ValuesTest' has a NCSS line count of 56 (Highest = 17).","Design","NcssCount"
"3","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValuesTest.java","3","29","The class 'ValuesTest' has a total cyclomatic complexity of 8 (highest 1).","Design","CyclomaticComplexity"
"4","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValuesTest.java","3","29","This class has 8 public methods and attributes; current threshold is 1.","Design","ExcessivePublicCount"
"5","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValuesTest.java","3","34","The method 'setUp()' has a NCSS line count of 17.","Design","NcssCount"
"6","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValuesTest.java","3","34","The method 'setUp()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"7","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValuesTest.java","3","34","The method 'setUp()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"8","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValuesTest.java","3","74","The method 'testShortArgs()' has a NCSS line count of 5.","Design","NcssCount"
"9","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValuesTest.java","3","74","The method 'testShortArgs()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"10","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValuesTest.java","3","74","The method 'testShortArgs()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"11","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValuesTest.java","3","84","The method 'testShortArgsWithValue()' has a NCSS line count of 7.","Design","NcssCount"
"12","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValuesTest.java","3","84","The method 'testShortArgsWithValue()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"13","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValuesTest.java","3","84","The method 'testShortArgsWithValue()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"14","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValuesTest.java","3","96","The method 'testMultipleArgValues()' has a NCSS line count of 3.","Design","NcssCount"
"15","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValuesTest.java","3","96","The method 'testMultipleArgValues()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"16","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValuesTest.java","3","96","The method 'testMultipleArgValues()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"17","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValuesTest.java","3","103","The method 'testTwoArgValues()' has a NCSS line count of 3.","Design","NcssCount"
"18","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValuesTest.java","3","103","The method 'testTwoArgValues()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"19","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValuesTest.java","3","103","The method 'testTwoArgValues()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"20","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValuesTest.java","3","110","The method 'testComplexValues()' has a NCSS line count of 4.","Design","NcssCount"
"21","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValuesTest.java","3","110","The method 'testComplexValues()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"22","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValuesTest.java","3","110","The method 'testComplexValues()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"23","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValuesTest.java","3","118","The method 'testExtraArgs()' has a NCSS line count of 2.","Design","NcssCount"
"24","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValuesTest.java","3","118","The method 'testExtraArgs()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"25","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValuesTest.java","3","118","The method 'testExtraArgs()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"26","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValuesTest.java","3","124","The method 'testCharSeparator()' has a NCSS line count of 13.","Design","NcssCount"
"27","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValuesTest.java","3","124","The method 'testCharSeparator()' has a cyclomatic complexity of 1.","Design","CyclomaticComplexity"
"28","org.apache.commons.cli","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/ValuesTest.java","3","124","The method 'testCharSeparator()' has an NPath complexity of 1, current threshold is 1","Design","NPathComplexity"
"1","org.apache.commons.cli.bug","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/bug/BugCLI133Test.java","3","30","A value of 4 may denote a high amount of coupling within the class (threshold: 1)","Design","CouplingBetweenObjects"
"2","org.apache.commons.cli.bug","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/bug/BugCLI133Test.java","3","30","The class 'BugCLI133Test' has a NCSS line count of 8 (Highest = 7).","Design","NcssCount"
"3","org.apache.commons.cli.bug","/Users/grantnelson/go/src/github.com/apache/commons-cli/src/test/java/org/apache/commons/cli/bug/BugCLI133Test.java","3","30","The class 'BugCLI133Test' has a total cyclomatic complexity of 1 (highest 1).","Design","CyclomaticComplexity"
